instr_id,easting,northing,field,review_value,review_name
1201/TCA/GSM/001,811768.8693,816511.6312,"""Calculated Settlement""",-12,Alert
1201/TCA/GSM/001,811768.8693,816511.6312,"""Calculated Settlement""",-18,Alarm
1201/TCA/GSM/001,811768.8693,816511.6312,"""Calculated Settlement""",-25,Action
1201/TCA/GSM/001_GSM/001_I,811768.868,816511.63,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCA/GSM/001_GSM/001_I,811768.868,816511.63,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCA/GSM/001_GSM/001_I,811768.868,816511.63,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/001_GSM/001_I,811768.868,816511.63,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/001_GSM/001_I,811768.868,816511.63,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/001_GSM/001_I,811768.868,816511.63,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/002,811761.2884,816502.9924,"""Calculated Settlement""",-12,Alert
1201/TCA/GSM/002,811761.2884,816502.9924,"""Calculated Settlement""",-18,Alarm
1201/TCA/GSM/002,811761.2884,816502.9924,"""Calculated Settlement""",-25,Action
1201/TCA/GSM/002_GSM/002_I,811761.287,816502.993,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCA/GSM/002_GSM/002_I,811761.287,816502.993,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCA/GSM/002_GSM/002_I,811761.287,816502.993,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/002_GSM/002_I,811761.287,816502.993,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/002_GSM/002_I,811761.287,816502.993,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/002_GSM/002_I,811761.287,816502.993,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/003,811730.0089,816498.5906,"""Calculated Settlement""",-12,Alert
1201/TCA/GSM/003,811730.0089,816498.5906,"""Calculated Settlement""",-18,Alarm
1201/TCA/GSM/003,811730.0089,816498.5906,"""Calculated Settlement""",-25,Action
1201/TCA/GSM/003_GSM/003_I,811730.008,816498.59,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCA/GSM/003_GSM/003_I,811730.008,816498.59,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCA/GSM/003_GSM/003_I,811730.008,816498.59,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/003_GSM/003_I,811730.008,816498.59,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/003_GSM/003_I,811730.008,816498.59,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/003_GSM/003_I,811730.008,816498.59,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/004,811694.4883,816522.0693,"""Calculated Settlement""",-12,Alert
1201/TCA/GSM/004,811694.4883,816522.0693,"""Calculated Settlement""",-18,Alarm
1201/TCA/GSM/004,811694.4883,816522.0693,"""Calculated Settlement""",-25,Action
1201/TCA/GSM/004_GSM/004_I,811694.489,816522.068,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCA/GSM/004_GSM/004_I,811694.489,816522.068,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCA/GSM/004_GSM/004_I,811694.489,816522.068,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/004_GSM/004_I,811694.489,816522.068,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/004_GSM/004_I,811694.489,816522.068,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/004_GSM/004_I,811694.489,816522.068,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/005,811698.2755,816550.8407,"""Calculated Settlement""",-12,Alert
1201/TCA/GSM/005,811698.2755,816550.8407,"""Calculated Settlement""",-18,Alarm
1201/TCA/GSM/005,811698.2755,816550.8407,"""Calculated Settlement""",-25,Action
1201/TCA/GSM/005_GSM/005_I,811698.276,816550.841,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCA/GSM/005_GSM/005_I,811698.276,816550.841,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCA/GSM/005_GSM/005_I,811698.276,816550.841,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/005_GSM/005_I,811698.276,816550.841,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/005_GSM/005_I,811698.276,816550.841,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/005_GSM/005_I,811698.276,816550.841,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/006,811743.096,816529.4813,"""Calculated Settlement""",-12,Alert
1201/TCA/GSM/006,811743.096,816529.4813,"""Calculated Settlement""",-18,Alarm
1201/TCA/GSM/006,811743.096,816529.4813,"""Calculated Settlement""",-25,Action
1201/TCA/GSM/006_GSM/006_I,811743.096,816529.4813,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCA/GSM/006_GSM/006_I,811743.096,816529.4813,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCA/GSM/006_GSM/006_I,811743.096,816529.4813,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/006_GSM/006_I,811743.096,816529.4813,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/006_GSM/006_I,811743.096,816529.4813,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/006_GSM/006_I,811743.096,816529.4813,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/007,811758.2797,816520.7199,"""Calculated Settlement""",-12,Alert
1201/TCA/GSM/007,811758.2797,816520.7199,"""Calculated Settlement""",-18,Alarm
1201/TCA/GSM/007,811758.2797,816520.7199,"""Calculated Settlement""",-25,Action
1201/TCA/GSM/007_GSM/007_I,811758.281,816520.721,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCA/GSM/007_GSM/007_I,811758.281,816520.721,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCA/GSM/007_GSM/007_I,811758.281,816520.721,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/007_GSM/007_I,811758.281,816520.721,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/007_GSM/007_I,811758.281,816520.721,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/007_GSM/007_I,811758.281,816520.721,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/008,811727.548,816538.701,"""Calculated Settlement""",-12,Alert
1201/TCA/GSM/008,811727.548,816538.701,"""Calculated Settlement""",-18,Alarm
1201/TCA/GSM/008,811727.548,816538.701,"""Calculated Settlement""",-25,Action
1201/TCA/GSM/008_GSM/008_I,811727.547,816538.702,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCA/GSM/008_GSM/008_I,811727.547,816538.702,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCA/GSM/008_GSM/008_I,811727.547,816538.702,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/008_GSM/008_I,811727.547,816538.702,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/008_GSM/008_I,811727.547,816538.702,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/008_GSM/008_I,811727.547,816538.702,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/009,811745.572,816498.1009,"""Calculated Settlement""",-12,Alert
1201/TCA/GSM/009,811745.572,816498.1009,"""Calculated Settlement""",-18,Alarm
1201/TCA/GSM/009,811745.572,816498.1009,"""Calculated Settlement""",-25,Action
1201/TCA/GSM/009_GSM/009_I,811745.572,816498.101,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCA/GSM/009_GSM/009_I,811745.572,816498.101,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCA/GSM/009_GSM/009_I,811745.572,816498.101,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/009_GSM/009_I,811745.572,816498.101,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/009_GSM/009_I,811745.572,816498.101,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/009_GSM/009_I,811745.572,816498.101,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/010,811707.3649,816511.3647,"""Calculated Settlement""",-12,Alert
1201/TCA/GSM/010,811707.3649,816511.3647,"""Calculated Settlement""",-18,Alarm
1201/TCA/GSM/010,811707.3649,816511.3647,"""Calculated Settlement""",-25,Action
1201/TCA/GSM/010_GSM/010_I,811707.365,816511.365,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCA/GSM/010_GSM/010_I,811707.365,816511.365,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCA/GSM/010_GSM/010_I,811707.365,816511.365,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/010_GSM/010_I,811707.365,816511.365,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/010_GSM/010_I,811707.365,816511.365,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/010_GSM/010_I,811707.365,816511.365,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/011,811737.7758,816532.4093,"""Calculated Settlement""",-12,Alert
1201/TCA/GSM/011,811737.7758,816532.4093,"""Calculated Settlement""",-18,Alarm
1201/TCA/GSM/011,811737.7758,816532.4093,"""Calculated Settlement""",-25,Action
1201/TCA/GSM/011_GSM/011_I,811737.776,816532.408,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCA/GSM/011_GSM/011_I,811737.776,816532.408,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCA/GSM/011_GSM/011_I,811737.776,816532.408,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/011_GSM/011_I,811737.776,816532.408,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/GSM/011_GSM/011_I,811737.776,816532.408,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/GSM/011_GSM/011_I,811737.776,816532.408,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/SSM/001,811758.8988,816520.204,"""Calculated Settlement""",-12,Alert
1201/TCA/SSM/001,811758.8988,816520.204,"""Calculated Settlement""",-18,Alarm
1201/TCA/SSM/001,811758.8988,816520.204,"""Calculated Settlement""",-25,Action
1201/TCA/SSM/001_SSM/001_I,811758.899,816520.205,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCA/SSM/001_SSM/001_I,811758.899,816520.205,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCA/SSM/001_SSM/001_I,811758.899,816520.205,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/SSM/001_SSM/001_I,811758.899,816520.205,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/SSM/001_SSM/001_I,811758.899,816520.205,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/SSM/001_SSM/001_I,811758.899,816520.205,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/SSM/002,811751.1377,816524.5162,"""Calculated Settlement""",-12,Alert
1201/TCA/SSM/002,811751.1377,816524.5162,"""Calculated Settlement""",-18,Alarm
1201/TCA/SSM/002,811751.1377,816524.5162,"""Calculated Settlement""",-25,Action
1201/TCA/SSM/002_SSM/002_I,811751.139,816524.517,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCA/SSM/002_SSM/002_I,811751.139,816524.517,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCA/SSM/002_SSM/002_I,811751.139,816524.517,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/SSM/002_SSM/002_I,811751.139,816524.517,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/SSM/002_SSM/002_I,811751.139,816524.517,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/SSM/002_SSM/002_I,811751.139,816524.517,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/SSM/003,811742.466,816529.841,"""Calculated Settlement""",-12,Alert
1201/TCA/SSM/003,811742.466,816529.841,"""Calculated Settlement""",-18,Alarm
1201/TCA/SSM/003,811742.466,816529.841,"""Calculated Settlement""",-25,Action
1201/TCA/SSM/003_SSM/003_I,811742.467,816529.842,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCA/SSM/003_SSM/003_I,811742.467,816529.842,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCA/SSM/003_SSM/003_I,811742.467,816529.842,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/SSM/003_SSM/003_I,811742.467,816529.842,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/SSM/003_SSM/003_I,811742.467,816529.842,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/SSM/003_SSM/003_I,811742.467,816529.842,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/SSM/004,811724.0547,816541.0965,"""Calculated Settlement""",-12,Alert
1201/TCA/SSM/004,811724.0547,816541.0965,"""Calculated Settlement""",-18,Alarm
1201/TCA/SSM/004,811724.0547,816541.0965,"""Calculated Settlement""",-25,Action
1201/TCA/SSM/004_SSM/004_I,811724.055,816541.095,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCA/SSM/004_SSM/004_I,811724.055,816541.095,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCA/SSM/004_SSM/004_I,811724.055,816541.095,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/SSM/004_SSM/004_I,811724.055,816541.095,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCA/SSM/004_SSM/004_I,811724.055,816541.095,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/SSM/004_SSM/004_I,811724.055,816541.095,"""Calculated_Difference_in_Settlement""",,Action
1201/TCA/VB/001,811742.4529,816531.1001,"""PPV_x (Transverse)""",7.5,Alert
1201/TCA/VB/001,811742.4529,816531.1001,"""PPV_x (Transverse)""",12,Alarm
1201/TCA/VB/001,811742.4529,816531.1001,"""PPV_x (Transverse)""",15,Action
1201/TCA/VB/001,811742.4529,816531.1001,"""PPV_y (Longitudinal)""",7.5,Alert
1201/TCA/VB/001,811742.4529,816531.1001,"""PPV_y (Longitudinal)""",12,Alarm
1201/TCA/VB/001,811742.4529,816531.1001,"""PPV_y (Longitudinal)""",15,Action
1201/TCA/VB/001,811742.4529,816531.1001,"""PPV_z (Vertical)""",7.5,Alert
1201/TCA/VB/001,811742.4529,816531.1001,"""PPV_z (Vertical)""",12,Alarm
1201/TCA/VB/001,811742.4529,816531.1001,"""PPV_z (Vertical)""",15,Action
1201/TCA/VB/002,811729.9079,816538.57,"""PPV_x (Transverse)""",7.5,Alert
1201/TCA/VB/002,811729.9079,816538.57,"""PPV_x (Transverse)""",12,Alarm
1201/TCA/VB/002,811729.9079,816538.57,"""PPV_x (Transverse)""",15,Action
1201/TCA/VB/002,811729.9079,816538.57,"""PPV_y (Longitudinal)""",7.5,Alert
1201/TCA/VB/002,811729.9079,816538.57,"""PPV_y (Longitudinal)""",12,Alarm
1201/TCA/VB/002,811729.9079,816538.57,"""PPV_y (Longitudinal)""",15,Action
1201/TCA/VB/002,811729.9079,816538.57,"""PPV_z (Vertical)""",7.5,Alert
1201/TCA/VB/002,811729.9079,816538.57,"""PPV_z (Vertical)""",12,Alarm
1201/TCA/VB/002,811729.9079,816538.57,"""PPV_z (Vertical)""",15,Action
1201/TCA/VB/003,811711.6121,816549.477,"""PPV_x (Transverse)""",7.5,Alert
1201/TCA/VB/003,811711.6121,816549.477,"""PPV_x (Transverse)""",12,Alarm
1201/TCA/VB/003,811711.6121,816549.477,"""PPV_x (Transverse)""",15,Action
1201/TCA/VB/003,811711.6121,816549.477,"""PPV_y (Longitudinal)""",7.5,Alert
1201/TCA/VB/003,811711.6121,816549.477,"""PPV_y (Longitudinal)""",12,Alarm
1201/TCA/VB/003,811711.6121,816549.477,"""PPV_y (Longitudinal)""",15,Action
1201/TCA/VB/003,811711.6121,816549.477,"""PPV_z (Vertical)""",7.5,Alert
1201/TCA/VB/003,811711.6121,816549.477,"""PPV_z (Vertical)""",12,Alarm
1201/TCA/VB/003,811711.6121,816549.477,"""PPV_z (Vertical)""",15,Action
1201/TCC/AVMS1,811873.69,816607.1334,"""PPV_x (Transverse)""",9,Alert
1201/TCC/AVMS1,811873.69,816607.1334,"""PPV_x (Transverse)""",12,Alarm
1201/TCC/AVMS1,811873.69,816607.1334,"""PPV_x (Transverse)""",15,Action
1201/TCC/AVMS1,811873.69,816607.1334,"""PPV_y (Longitudinal)""",9,Alert
1201/TCC/AVMS1,811873.69,816607.1334,"""PPV_y (Longitudinal)""",12,Alarm
1201/TCC/AVMS1,811873.69,816607.1334,"""PPV_y (Longitudinal)""",15,Action
1201/TCC/AVMS1,811873.69,816607.1334,"""PPV_z (Vertical)""",9,Alert
1201/TCC/AVMS1,811873.69,816607.1334,"""PPV_z (Vertical)""",12,Alarm
1201/TCC/AVMS1,811873.69,816607.1334,"""PPV_z (Vertical)""",15,Action
1201/TCC/AVMS2,811858.7657,816624.5166,"""PPV_x (Transverse)""",9,Alert
1201/TCC/AVMS2,811858.7657,816624.5166,"""PPV_x (Transverse)""",12,Alarm
1201/TCC/AVMS2,811858.7657,816624.5166,"""PPV_x (Transverse)""",15,Action
1201/TCC/AVMS2,811858.7657,816624.5166,"""PPV_y (Longitudinal)""",9,Alert
1201/TCC/AVMS2,811858.7657,816624.5166,"""PPV_y (Longitudinal)""",12,Alarm
1201/TCC/AVMS2,811858.7657,816624.5166,"""PPV_y (Longitudinal)""",15,Action
1201/TCC/AVMS2,811858.7657,816624.5166,"""PPV_z (Vertical)""",9,Alert
1201/TCC/AVMS2,811858.7657,816624.5166,"""PPV_z (Vertical)""",12,Alarm
1201/TCC/AVMS2,811858.7657,816624.5166,"""PPV_z (Vertical)""",15,Action
1201/TCC/AVMS3,811866.9669,816614.6866,"""PPV_x (Transverse)""",9,Alert
1201/TCC/AVMS3,811866.9669,816614.6866,"""PPV_x (Transverse)""",12,Alarm
1201/TCC/AVMS3,811866.9669,816614.6866,"""PPV_x (Transverse)""",15,Action
1201/TCC/AVMS3,811866.9669,816614.6866,"""PPV_y (Longitudinal)""",9,Alert
1201/TCC/AVMS3,811866.9669,816614.6866,"""PPV_y (Longitudinal)""",12,Alarm
1201/TCC/AVMS3,811866.9669,816614.6866,"""PPV_y (Longitudinal)""",15,Action
1201/TCC/AVMS3,811866.9669,816614.6866,"""PPV_z (Vertical)""",9,Alert
1201/TCC/AVMS3,811866.9669,816614.6866,"""PPV_z (Vertical)""",12,Alarm
1201/TCC/AVMS3,811866.9669,816614.6866,"""PPV_z (Vertical)""",15,Action
1201/TCC/BSM/1,811806.1503,816545.2471,"""Calculated Settlement""",,Alert
1201/TCC/BSM/1,811806.1503,816545.2471,"""Calculated Settlement""",,Alert
1201/TCC/BSM/1,811806.1503,816545.2471,"""Calculated Settlement""",,Alarm
1201/TCC/BSM/1,811806.1503,816545.2471,"""Calculated Settlement""",,Alarm
1201/TCC/BSM/1,811806.1503,816545.2471,"""Calculated Settlement""",,Action
1201/TCC/BSM/1,811806.1503,816545.2471,"""Calculated Settlement""",,Action
1201/TCC/BSM/10,811837.1411,816572.0179,"""Calculated Settlement""",,Alert
1201/TCC/BSM/10,811837.1411,816572.0179,"""Calculated Settlement""",,Alert
1201/TCC/BSM/10,811837.1411,816572.0179,"""Calculated Settlement""",,Alarm
1201/TCC/BSM/10,811837.1411,816572.0179,"""Calculated Settlement""",,Alarm
1201/TCC/BSM/10,811837.1411,816572.0179,"""Calculated Settlement""",,Action
1201/TCC/BSM/10,811837.1411,816572.0179,"""Calculated Settlement""",,Action
1201/TCC/BSM/10_BSM/10_I,811837.141,816572.0178,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCC/BSM/10_BSM/10_I,811837.141,816572.0178,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCC/BSM/10_BSM/10_I,811837.141,816572.0178,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCC/BSM/10_BSM/10_I,811837.141,816572.0178,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCC/BSM/10_BSM/10_I,811837.141,816572.0178,"""Calculated_Difference_in_Settlement""",,Action
1201/TCC/BSM/10_BSM/10_I,811837.141,816572.0178,"""Calculated_Difference_in_Settlement""",,Action
1201/TCC/BSM/10_BSM/11,811837.14,816572.017,"""Change in Angular Distortion (Deg change of tilt)""",0.057,Alert
1201/TCC/BSM/10_BSM/11,811837.14,816572.017,"""Change in Angular Distortion (Deg change of tilt)""",-0.057,Alert
1201/TCC/BSM/10_BSM/11,811837.14,816572.017,"""Change in Angular Distortion (Deg change of tilt)""",0.076,Alarm
1201/TCC/BSM/10_BSM/11,811837.14,816572.017,"""Change in Angular Distortion (Deg change of tilt)""",-0.076,Alarm
1201/TCC/BSM/10_BSM/11,811837.14,816572.017,"""Change in Angular Distortion (Deg change of tilt)""",0.115,Action
1201/TCC/BSM/10_BSM/11,811837.14,816572.017,"""Change in Angular Distortion (Deg change of tilt)""",-0.115,Action
1201/TCC/BSM/11,811872.8576,816602.9436,"""Calculated Settlement""",,Alert
1201/TCC/BSM/11,811872.8576,816602.9436,"""Calculated Settlement""",,Alert
1201/TCC/BSM/11,811872.8576,816602.9436,"""Calculated Settlement""",,Alarm
1201/TCC/BSM/11,811872.8576,816602.9436,"""Calculated Settlement""",,Alarm
1201/TCC/BSM/11,811872.8576,816602.9436,"""Calculated Settlement""",,Action
1201/TCC/BSM/11,811872.8576,816602.9436,"""Calculated Settlement""",,Action
1201/TCC/BSM/11_BSM/11_I,811872.857,816602.943,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCC/BSM/11_BSM/11_I,811872.857,816602.943,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCC/BSM/11_BSM/11_I,811872.857,816602.943,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCC/BSM/11_BSM/11_I,811872.857,816602.943,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCC/BSM/11_BSM/11_I,811872.857,816602.943,"""Calculated_Difference_in_Settlement""",,Action
1201/TCC/BSM/11_BSM/11_I,811872.857,816602.943,"""Calculated_Difference_in_Settlement""",,Action
1201/TCC/BSM/11_BSM/12,811872.857,816602.943,"""Change in Angular Distortion (Deg change of tilt)""",0.057,Alert
1201/TCC/BSM/11_BSM/12,811872.857,816602.943,"""Change in Angular Distortion (Deg change of tilt)""",-0.057,Alert
1201/TCC/BSM/11_BSM/12,811872.857,816602.943,"""Change in Angular Distortion (Deg change of tilt)""",0.076,Alarm
1201/TCC/BSM/11_BSM/12,811872.857,816602.943,"""Change in Angular Distortion (Deg change of tilt)""",-0.076,Alarm
1201/TCC/BSM/11_BSM/12,811872.857,816602.943,"""Change in Angular Distortion (Deg change of tilt)""",0.115,Action
1201/TCC/BSM/11_BSM/12,811872.857,816602.943,"""Change in Angular Distortion (Deg change of tilt)""",-0.115,Action
1201/TCC/BSM/12,811891.7401,816619.1288,"""Calculated Settlement""",,Alert
1201/TCC/BSM/12,811891.7401,816619.1288,"""Calculated Settlement""",,Alert
1201/TCC/BSM/12,811891.7401,816619.1288,"""Calculated Settlement""",,Alarm
1201/TCC/BSM/12,811891.7401,816619.1288,"""Calculated Settlement""",,Alarm
1201/TCC/BSM/12,811891.7401,816619.1288,"""Calculated Settlement""",,Action
1201/TCC/BSM/12,811891.7401,816619.1288,"""Calculated Settlement""",,Action
1201/TCC/BSM/12_BSM/12_I,811891.741,816619.127,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCC/BSM/12_BSM/12_I,811891.741,816619.127,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCC/BSM/12_BSM/12_I,811891.741,816619.127,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCC/BSM/12_BSM/12_I,811891.741,816619.127,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCC/BSM/12_BSM/12_I,811891.741,816619.127,"""Calculated_Difference_in_Settlement""",,Action
1201/TCC/BSM/12_BSM/12_I,811891.741,816619.127,"""Calculated_Difference_in_Settlement""",,Action
1201/TCC/BSM/13,811768.1289,816566.2691,"""Calculated Settlement""",,Alert
1201/TCC/BSM/13,811768.1289,816566.2691,"""Calculated Settlement""",,Alert
1201/TCC/BSM/13,811768.1289,816566.2691,"""Calculated Settlement""",,Alarm
1201/TCC/BSM/13,811768.1289,816566.2691,"""Calculated Settlement""",,Alarm
1201/TCC/BSM/13,811768.1289,816566.2691,"""Calculated Settlement""",,Action
1201/TCC/BSM/13,811768.1289,816566.2691,"""Calculated Settlement""",,Action
1201/TCC/BSM/13_BSM/13_I,811768.128,816566.268,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCC/BSM/13_BSM/13_I,811768.128,816566.268,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCC/BSM/13_BSM/13_I,811768.128,816566.268,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCC/BSM/13_BSM/13_I,811768.128,816566.268,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCC/BSM/13_BSM/13_I,811768.128,816566.268,"""Calculated_Difference_in_Settlement""",,Action
1201/TCC/BSM/13_BSM/13_I,811768.128,816566.268,"""Calculated_Difference_in_Settlement""",,Action
1201/TCC/BSM/13_BSM/14,811768.128,816566.268,"""Change in Angular Distortion (Deg change of tilt)""",0.057,Alert
1201/TCC/BSM/13_BSM/14,811768.128,816566.268,"""Change in Angular Distortion (Deg change of tilt)""",-0.057,Alert
1201/TCC/BSM/13_BSM/14,811768.128,816566.268,"""Change in Angular Distortion (Deg change of tilt)""",0.076,Alarm
1201/TCC/BSM/13_BSM/14,811768.128,816566.268,"""Change in Angular Distortion (Deg change of tilt)""",-0.076,Alarm
1201/TCC/BSM/13_BSM/14,811768.128,816566.268,"""Change in Angular Distortion (Deg change of tilt)""",0.115,Action
1201/TCC/BSM/13_BSM/14,811768.128,816566.268,"""Change in Angular Distortion (Deg change of tilt)""",-0.115,Action
1201/TCC/BSM/14,811804.4823,816597.3838,"""Calculated Settlement""",,Alert
1201/TCC/BSM/14,811804.4823,816597.3838,"""Calculated Settlement""",,Alert
1201/TCC/BSM/14,811804.4823,816597.3838,"""Calculated Settlement""",,Alarm
1201/TCC/BSM/14,811804.4823,816597.3838,"""Calculated Settlement""",,Alarm
1201/TCC/BSM/14,811804.4823,816597.3838,"""Calculated Settlement""",,Action
1201/TCC/BSM/14,811804.4823,816597.3838,"""Calculated Settlement""",,Action
1201/TCC/BSM/14_BSM/14_I,811804.481,816597.383,"""Calculated_Difference_in_Settlement""",3,Alert
1201/TCC/BSM/14_BSM/14_I,811804.481,816597.383,"""Calculated_Difference_in_Settlement""",-3,Alert
1201/TCC/BSM/14_BSM/14_I,811804.481,816597.383,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCC/BSM/14_BSM/14_I,811804.481,816597.383,"""Calculated_Difference_in_Settlement""",,Alarm
1201/TCC/BSM/14_BSM/14_I,811804.481,816597.383,"""Calculated_Difference_in_Settlement""",,Action
1201/TCC/BSM/14_BSM/14_I,811804.481,816597.383,"""Calculated_Difference_in_Settlement""",,Action
1201/TCC/BSM/14_BSM/15,811804.481,816597.383,"""Change in Angular Distortion (Deg change of tilt)""",0.057,Alert
1201/TCC/BSM/14_BSM/15,811804.481,816597.383,"""Change in Angular Distortion (Deg change of tilt)""",-0.057,Alert
1201/TCC/BSM/14_BSM/15,811804.481,816597.383,"""Change in Angular Distortion (Deg change of tilt)""",0.076,Alarm
